Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1997","1997","100 g/ha","351445"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1998","1998","100 g/ha","351957"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","1999","1999","100 g/ha","365838"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2000","2000","100 g/ha","361874"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2001","2001","100 g/ha","372216"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2002","2002","100 g/ha","377960"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2003","2003","100 g/ha","387762"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2004","2004","100 g/ha","387939"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2005","2005","100 g/ha","402170"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2006","2006","100 g/ha","396818"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2007","2007","100 g/ha","406096"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2008","2008","100 g/ha","394752"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2009","2009","100 g/ha","405227"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2010","2010","100 g/ha","425000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2011","2011","100 g/ha","431478"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2012","2012","100 g/ha","454468"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2013","2013","100 g/ha","454383"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2014","2014","100 g/ha","456490"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2015","2015","100 g/ha","459910"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2016","2016","100 g/ha","537094"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2017","2017","100 g/ha","452626"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2018","2018","100 g/ha","452643"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2019","2019","100 g/ha","496745"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","495905"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2021","2021","100 g/ha","494754"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01802","Sugar cane","2022","2022","100 g/ha","505000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1990","1990","100 g/ha","50980"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1991","1991","100 g/ha","50793"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1992","1992","100 g/ha","44667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1993","1993","100 g/ha","51034"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1994","1994","100 g/ha","74074"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1995","1995","100 g/ha","93976"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1996","1996","100 g/ha","59348"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1997","1997","100 g/ha","70000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1998","1998","100 g/ha","58585"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","1999","1999","100 g/ha","58938"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2000","2000","100 g/ha","60773"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2001","2001","100 g/ha","74357"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2002","2002","100 g/ha","62698"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2003","2003","100 g/ha","82524"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2004","2004","100 g/ha","111827"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2005","2005","100 g/ha","112994"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2006","2006","100 g/ha","113258"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2007","2007","100 g/ha","113346"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2008","2008","100 g/ha","119890"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2009","2009","100 g/ha","119112"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2010","2010","100 g/ha","119772"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2011","2011","100 g/ha","120361"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2012","2012","100 g/ha","108868"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2013","2013","100 g/ha","96047"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2014","2014","100 g/ha","90344"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2015","2015","100 g/ha","91970"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2016","2016","100 g/ha","90283"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2017","2017","100 g/ha","94287"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2018","2018","100 g/ha","99928"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2019","2019","100 g/ha","103009"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2020","2020","100 g/ha","107340"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2021","2021","100 g/ha","103267"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01324","Tangerines, mandarins, clementines","2022","2022","100 g/ha","113340"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1990","1990","100 g/ha","14049"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1991","1991","100 g/ha","20000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1992","1992","100 g/ha","19813"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1993","1993","100 g/ha","20234"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1994","1994","100 g/ha","20671"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1995","1995","100 g/ha","21117"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1996","1996","100 g/ha","21067"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1997","1997","100 g/ha","21850"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1998","1998","100 g/ha","21667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","1999","1999","100 g/ha","25000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2000","2000","100 g/ha","25287"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2001","2001","100 g/ha","24173"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2002","2002","100 g/ha","26688"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2003","2003","100 g/ha","28474"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2004","2004","100 g/ha","33973"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2005","2005","100 g/ha","33750"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2006","2006","100 g/ha","35598"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2007","2007","100 g/ha","40195"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2008","2008","100 g/ha","40000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2009","2009","100 g/ha","41871"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2010","2010","100 g/ha","42039"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2011","2011","100 g/ha","43551"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2012","2012","100 g/ha","44631"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2013","2013","100 g/ha","47279"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2014","2014","100 g/ha","48259"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2015","2015","100 g/ha","48259"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2016","2016","100 g/ha","50128"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2017","2017","100 g/ha","37515"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2018","2018","100 g/ha","37769"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2019","2019","100 g/ha","38285"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2020","2020","100 g/ha","70765"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2021","2021","100 g/ha","73859"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01620","Tea leaves","2022","2022","100 g/ha","57433"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1990","1990","100 g/ha","8673"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1991","1991","100 g/ha","9575"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1992","1992","100 g/ha","9210"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1993","1993","100 g/ha","9039"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1994","1994","100 g/ha","10383"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1995","1995","100 g/ha","9036"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1996","1996","100 g/ha","8989"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1997","1997","100 g/ha","7901"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1998","1998","100 g/ha","7876"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","1999","1999","100 g/ha","8844"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2000","2000","100 g/ha","8893"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2001","2001","100 g/ha","9401"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2002","2002","100 g/ha","9869"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2003","2003","100 g/ha","9619"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2004","2004","100 g/ha","9741"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2005","2005","100 g/ha","10043"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2006","2006","100 g/ha","9945"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2007","2007","100 g/ha","9703"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2008","2008","100 g/ha","9728"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01970","Unmanufactured tobacco","2009","2009","100 g/ha","9823"
